"location"	"sample_collect_date"	"shot_1"	"shot_2"	"shot_3"	"shot_4"
"Potlatch"	2021-02-05	0	0	0	0
"Potlatch"	2021-02-06	12	1	0	0
"Potlatch"	2021-02-07	0	0	0	0
"Potlatch"	2021-02-08	40	0	0	0
"Potlatch"	2021-02-09	18	0	0	0
"Potlatch"	2021-02-10	32	3	0	0
"Potlatch"	2021-02-11	1	3	0	0
"Potlatch"	2021-02-12	1	2	0	0
"Potlatch"	2021-02-13	10	0	0	0
"Potlatch"	2021-02-14	0	0	0	0
"Potlatch"	2021-02-15	36	1	0	0
"Potlatch"	2021-02-16	0	5	0	0
"Potlatch"	2021-02-17	30	4	0	0
"Potlatch"	2021-02-18	17	4	0	0
"Potlatch"	2021-02-19	10	35	0	0
"Potlatch"	2021-02-20	0	2	0	0
"Potlatch"	2021-02-21	0	1	0	0
"Potlatch"	2021-02-22	2	32	0	0
"Potlatch"	2021-02-23	7	4	0	0
"Potlatch"	2021-02-24	10	0	0	0
"Potlatch"	2021-02-25	2	0	0	0
"Potlatch"	2021-02-26	5	0	0	0
"Potlatch"	2021-02-27	3	12	0	0
"Potlatch"	2021-02-28	3	1	0	0
"Potlatch"	2021-03-01	0	44	0	0
"Potlatch"	2021-03-02	2	12	0	0
"Potlatch"	2021-03-03	1	37	0	0
"Potlatch"	2021-03-04	1	7	0	0
"Potlatch"	2021-03-05	8	1	0	0
"Potlatch"	2021-03-06	0	7	0	0
"Potlatch"	2021-03-07	2	0	0	0
"Potlatch"	2021-03-08	9	35	0	0
"Potlatch"	2021-03-09	8	12	0	0
"Potlatch"	2021-03-10	17	31	0	0
"Potlatch"	2021-03-11	9	17	0	0
"Potlatch"	2021-03-12	5	11	0	0
"Potlatch"	2021-03-13	0	3	0	0
"Potlatch"	2021-03-14	0	0	0	0
"Potlatch"	2021-03-15	42	0	0	0
"Potlatch"	2021-03-16	1	5	0	0
"Potlatch"	2021-03-17	14	0	0	0
"Potlatch"	2021-03-18	8	2	0	0
"Potlatch"	2021-03-19	16	1	0	0
"Potlatch"	2021-03-20	5	0	0	0
"Potlatch"	2021-03-21	0	0	0	0
"Potlatch"	2021-03-22	11	2	0	0
"Potlatch"	2021-03-23	1	3	0	0
"Potlatch"	2021-03-24	14	11	0	0
"Potlatch"	2021-03-25	3	3	0	0
"Potlatch"	2021-03-26	1	3	0	0
"Potlatch"	2021-03-27	2	5	0	0
"Potlatch"	2021-03-28	0	3	0	0
"Potlatch"	2021-03-29	21	0	0	0
"Potlatch"	2021-03-30	5	0	0	0
"Potlatch"	2021-03-31	2	7	0	0
"Potlatch"	2021-04-01	7	0	0	0
"Potlatch"	2021-04-02	2	8	0	0
"Potlatch"	2021-04-03	9	0	0	0
"Potlatch"	2021-04-04	0	0	0	0
"Potlatch"	2021-04-05	0	9	0	0
"Potlatch"	2021-04-06	5	4	0	0
"Potlatch"	2021-04-07	3	11	0	0
"Potlatch"	2021-04-08	6	7	0	0
"Potlatch"	2021-04-09	5	15	0	0
"Potlatch"	2021-04-10	0	4	0	0
"Potlatch"	2021-04-11	0	2	0	0
"Potlatch"	2021-04-12	6	43	0	0
"Potlatch"	2021-04-13	1	1	0	0
"Potlatch"	2021-04-14	5	15	0	0
"Potlatch"	2021-04-15	0	4	0	0
"Potlatch"	2021-04-16	0	5	0	0
"Potlatch"	2021-04-17	13	1	0	0
"Potlatch"	2021-04-18	0	0	0	0
"Potlatch"	2021-04-19	6	12	0	0
"Potlatch"	2021-04-20	0	2	0	0
"Potlatch"	2021-04-21	8	12	0	0
"Potlatch"	2021-04-22	0	7	0	0
"Potlatch"	2021-04-23	2	1	0	0
"Potlatch"	2021-04-24	1	1	0	0
"Potlatch"	2021-04-25	0	1	0	0
"Potlatch"	2021-04-26	0	20	0	0
"Potlatch"	2021-04-27	4	4	0	0
"Potlatch"	2021-04-28	2	1	0	0
"Potlatch"	2021-04-29	1	1	0	0
"Potlatch"	2021-04-30	7	3	0	0
"Potlatch"	2021-05-01	0	10	0	0
"Potlatch"	2021-05-02	0	0	0	0
"Potlatch"	2021-05-03	0	0	0	0
"Potlatch"	2021-05-04	3	1	0	0
"Potlatch"	2021-05-05	2	2	0	0
"Potlatch"	2021-05-06	0	2	0	0
"Potlatch"	2021-05-07	1	1	0	0
"Potlatch"	2021-05-08	1	10	0	0
"Potlatch"	2021-05-09	0	0	0	0
"Potlatch"	2021-05-10	3	6	0	0
"Potlatch"	2021-05-11	0	1	0	0
"Potlatch"	2021-05-12	10	6	0	0
"Potlatch"	2021-05-13	1	1	0	0
"Potlatch"	2021-05-14	5	1	0	0
"Potlatch"	2021-05-15	0	1	0	0
"Potlatch"	2021-05-16	0	0	0	0
"Potlatch"	2021-05-17	6	0	0	0
"Potlatch"	2021-05-18	4	1	0	0
"Potlatch"	2021-05-19	1	9	0	0
"Potlatch"	2021-05-20	3	1	0	0
"Potlatch"	2021-05-21	1	3	0	0
"Potlatch"	2021-05-22	0	1	0	0
"Potlatch"	2021-05-23	1	0	0	0
"Potlatch"	2021-05-24	3	0	0	0
"Potlatch"	2021-05-25	0	2	0	0
"Potlatch"	2021-05-26	0	6	0	0
"Potlatch"	2021-05-27	1	0	0	0
"Potlatch"	2021-05-28	6	1	0	0
"Potlatch"	2021-05-29	0	0	0	0
"Potlatch"	2021-05-30	0	0	0	0
"Potlatch"	2021-05-31	0	0	0	0
"Potlatch"	2021-06-01	1	3	0	0
"Potlatch"	2021-06-02	2	6	0	0
"Potlatch"	2021-06-03	0	0	0	0
"Potlatch"	2021-06-04	2	4	0	0
"Potlatch"	2021-06-05	0	1	0	0
"Potlatch"	2021-06-06	0	0	0	0
"Potlatch"	2021-06-07	2	6	0	0
"Potlatch"	2021-06-08	0	2	0	0
"Potlatch"	2021-06-09	1	3	0	0
"Potlatch"	2021-06-10	9	4	0	0
"Potlatch"	2021-06-11	2	1	0	0
"Potlatch"	2021-06-12	0	0	0	0
"Potlatch"	2021-06-13	0	0	0	0
"Potlatch"	2021-06-14	0	5	0	0
"Potlatch"	2021-06-15	0	0	0	0
"Potlatch"	2021-06-16	3	0	0	0
"Potlatch"	2021-06-17	0	0	0	0
"Potlatch"	2021-06-18	3	4	0	0
"Potlatch"	2021-06-19	0	0	0	0
"Potlatch"	2021-06-20	0	1	0	0
"Potlatch"	2021-06-21	0	0	0	0
"Potlatch"	2021-06-22	1	0	0	0
"Potlatch"	2021-06-23	0	1	0	0
"Potlatch"	2021-06-24	0	1	0	0
"Potlatch"	2021-06-25	2	0	0	0
"Potlatch"	2021-06-26	0	0	0	0
"Potlatch"	2021-06-27	0	0	0	0
"Potlatch"	2021-06-28	0	0	0	0
"Potlatch"	2021-06-29	1	0	0	0
"Potlatch"	2021-06-30	0	0	0	0
"Potlatch"	2021-07-01	1	9	0	0
"Potlatch"	2021-07-02	1	0	0	0
"Potlatch"	2021-07-03	0	0	0	0
"Potlatch"	2021-07-04	0	0	0	0
"Potlatch"	2021-07-05	1	1	0	0
"Potlatch"	2021-07-06	1	0	0	0
"Potlatch"	2021-07-07	1	4	0	0
"Potlatch"	2021-07-08	0	0	1	0
"Potlatch"	2021-07-09	0	3	0	0
"Potlatch"	2021-07-10	0	0	0	0
"Potlatch"	2021-07-11	0	0	0	0
"Potlatch"	2021-07-12	0	0	0	0
"Potlatch"	2021-07-13	0	0	0	0
"Potlatch"	2021-07-14	0	0	0	0
"Potlatch"	2021-07-15	3	0	0	0
"Potlatch"	2021-07-16	0	1	0	0
"Potlatch"	2021-07-17	2	0	0	0
"Potlatch"	2021-07-18	0	0	0	0
"Potlatch"	2021-07-19	0	0	0	0
"Potlatch"	2021-07-20	0	1	0	0
"Potlatch"	2021-07-21	2	0	0	0
"Potlatch"	2021-07-22	3	0	0	0
"Potlatch"	2021-07-23	1	0	0	0
"Potlatch"	2021-07-24	0	0	0	0
"Potlatch"	2021-07-25	0	0	0	0
"Potlatch"	2021-07-26	1	0	0	0
"Potlatch"	2021-07-27	8	0	0	0
"Potlatch"	2021-07-28	1	0	0	0
"Potlatch"	2021-07-29	0	1	0	0
"Potlatch"	2021-07-30	1	1	0	0
"Potlatch"	2021-07-31	1	0	0	0
"Potlatch"	2021-08-01	1	0	0	0
"Potlatch"	2021-08-02	2	0	0	0
"Potlatch"	2021-08-03	1	0	0	0
"Potlatch"	2021-08-04	1	0	0	0
"Potlatch"	2021-08-05	1	0	0	0
"Potlatch"	2021-08-06	2	3	0	0
"Potlatch"	2021-08-07	0	0	0	0
"Potlatch"	2021-08-08	0	0	0	0
"Potlatch"	2021-08-09	0	1	0	0
"Potlatch"	2021-08-10	4	0	0	0
"Potlatch"	2021-08-11	1	0	0	0
"Potlatch"	2021-08-12	2	0	0	0
"Potlatch"	2021-08-13	1	1	0	0
"Potlatch"	2021-08-14	1	1	0	0
"Potlatch"	2021-08-15	0	0	0	0
"Potlatch"	2021-08-16	0	2	0	0
"Potlatch"	2021-08-17	1	6	0	0
"Potlatch"	2021-08-18	4	5	5	0
"Potlatch"	2021-08-19	2	0	0	0
"Potlatch"	2021-08-20	5	1	0	0
"Potlatch"	2021-08-21	2	0	0	0
"Potlatch"	2021-08-22	0	0	0	0
"Potlatch"	2021-08-23	4	0	2	0
"Potlatch"	2021-08-24	0	0	0	0
"Potlatch"	2021-08-25	4	2	0	0
"Potlatch"	2021-08-26	2	0	0	0
"Potlatch"	2021-08-27	0	0	0	0
"Potlatch"	2021-08-28	2	0	1	0
"Potlatch"	2021-08-29	1	0	0	0
"Potlatch"	2021-08-30	10	1	0	0
"Potlatch"	2021-08-31	3	3	1	0
"Potlatch"	2021-09-01	6	1	4	0
"Potlatch"	2021-09-02	3	2	0	0
"Potlatch"	2021-09-03	0	0	0	0
"Potlatch"	2021-09-04	0	1	0	0
"Potlatch"	2021-09-05	1	0	0	0
"Potlatch"	2021-09-06	0	0	0	0
"Potlatch"	2021-09-07	0	1	0	0
"Potlatch"	2021-09-08	1	5	0	0
"Potlatch"	2021-09-09	0	3	0	0
"Potlatch"	2021-09-10	6	4	0	0
"Potlatch"	2021-09-11	1	2	0	0
"Potlatch"	2021-09-12	0	0	0	0
"Potlatch"	2021-09-13	9	3	0	0
"Potlatch"	2021-09-14	3	1	0	0
"Potlatch"	2021-09-15	2	4	2	0
"Potlatch"	2021-09-16	4	0	0	0
"Potlatch"	2021-09-17	2	0	0	0
"Potlatch"	2021-09-18	0	0	0	0
"Potlatch"	2021-09-19	0	0	0	0
"Potlatch"	2021-09-20	4	6	0	0
"Potlatch"	2021-09-21	2	2	0	0
"Potlatch"	2021-09-22	0	2	1	0
"Potlatch"	2021-09-23	0	4	0	0
"Potlatch"	2021-09-24	0	0	0	0
"Potlatch"	2021-09-25	0	1	0	0
"Potlatch"	2021-09-26	0	1	0	0
"Potlatch"	2021-09-27	2	4	22	0
"Potlatch"	2021-09-28	3	2	5	0
"Potlatch"	2021-09-29	3	1	1	0
"Potlatch"	2021-09-30	2	0	0	0
"Potlatch"	2021-10-01	0	4	1	0
"Potlatch"	2021-10-02	0	2	0	0
"Potlatch"	2021-10-03	0	0	0	0
"Potlatch"	2021-10-04	0	10	22	0
"Potlatch"	2021-10-05	0	1	1	0
"Potlatch"	2021-10-06	0	5	3	0
"Potlatch"	2021-10-07	0	0	0	0
"Potlatch"	2021-10-08	1	0	0	0
"Potlatch"	2021-10-09	0	0	0	0
"Potlatch"	2021-10-10	0	0	0	0
"Potlatch"	2021-10-11	2	5	22	0
"Potlatch"	2021-10-12	0	3	2	0
"Potlatch"	2021-10-13	2	1	1	0
"Potlatch"	2021-10-14	2	0	3	0
"Potlatch"	2021-10-15	1	1	7	0
"Potlatch"	2021-10-16	1	0	0	0
"Potlatch"	2021-10-17	0	0	0	0
"Potlatch"	2021-10-18	0	0	26	0
"Potlatch"	2021-10-19	1	0	9	0
"Potlatch"	2021-10-20	0	2	2	0
"Potlatch"	2021-10-21	0	2	0	0
"Potlatch"	2021-10-22	1	1	2	0
"Potlatch"	2021-10-23	0	0	1	0
"Potlatch"	2021-10-24	0	0	0	0
"Potlatch"	2021-10-25	1	1	20	0
"Potlatch"	2021-10-26	0	1	3	0
"Potlatch"	2021-10-27	0	0	1	0
"Potlatch"	2021-10-28	0	1	5	0
"Potlatch"	2021-10-29	1	1	4	0
"Potlatch"	2021-10-30	0	0	0	0
"Potlatch"	2021-10-31	0	0	1	0
"Potlatch"	2021-11-01	0	4	21	0
"Potlatch"	2021-11-02	0	1	2	0
"Potlatch"	2021-11-03	1	2	4	0
"Potlatch"	2021-11-04	0	2	0	0
"Potlatch"	2021-11-05	0	0	9	0
"Potlatch"	2021-11-06	2	0	0	0
"Potlatch"	2021-11-07	0	0	1	0
"Potlatch"	2021-11-08	3	2	25	0
"Potlatch"	2021-11-09	4	0	1	0
"Potlatch"	2021-11-10	0	0	3	0
"Potlatch"	2021-11-11	2	1	2	0
"Potlatch"	2021-11-12	1	1	2	0
"Potlatch"	2021-11-13	0	0	0	0
"Potlatch"	2021-11-14	0	0	0	0
"Potlatch"	2021-11-15	2	2	9	0
"Potlatch"	2021-11-16	0	0	2	0
"Potlatch"	2021-11-17	0	0	0	0
"Potlatch"	2021-11-18	3	0	1	0
"Potlatch"	2021-11-19	2	1	0	0
"Potlatch"	2021-11-20	0	0	2	0
"Potlatch"	2021-11-21	0	0	0	0
"Potlatch"	2021-11-22	0	0	15	0
"Potlatch"	2021-11-23	3	0	7	0
"Potlatch"	2021-11-24	0	0	5	0
"Potlatch"	2021-11-25	0	0	0	0
"Potlatch"	2021-11-26	0	2	2	0
"Potlatch"	2021-11-27	0	0	0	0
"Potlatch"	2021-11-28	0	0	0	0
"Potlatch"	2021-11-29	0	3	8	0
"Potlatch"	2021-11-30	2	2	9	0
"Potlatch"	2021-12-01	1	0	0	0
"Potlatch"	2021-12-02	0	2	0	0
"Potlatch"	2021-12-03	1	2	4	0
"Potlatch"	2021-12-04	0	1	0	0
"Potlatch"	2021-12-05	0	0	0	0
"Potlatch"	2021-12-06	2	1	13	0
"Potlatch"	2021-12-07	0	1	7	0
"Potlatch"	2021-12-08	0	0	3	0
"Potlatch"	2021-12-09	2	1	1	0
"Potlatch"	2021-12-10	1	1	1	0
"Potlatch"	2021-12-11	0	0	0	0
"Potlatch"	2021-12-12	0	0	0	0
"Potlatch"	2021-12-13	1	1	6	0
"Potlatch"	2021-12-14	0	2	3	0
"Potlatch"	2021-12-15	1	0	3	0
"Potlatch"	2021-12-16	1	1	2	0
"Potlatch"	2021-12-17	1	1	7	0
"Potlatch"	2021-12-18	0	0	1	0
"Potlatch"	2021-12-19	1	0	0	0
"Potlatch"	2021-12-20	2	0	5	0
"Potlatch"	2021-12-21	0	0	4	0
"Potlatch"	2021-12-22	0	0	2	0
"Potlatch"	2021-12-23	1	0	4	0
"Potlatch"	2021-12-24	0	0	0	0
"Potlatch"	2021-12-25	0	0	0	0
"Potlatch"	2021-12-26	0	0	2	0
"Potlatch"	2021-12-27	0	0	4	0
"Potlatch"	2021-12-28	0	1	6	0
"Potlatch"	2021-12-29	0	0	1	0
"Potlatch"	2021-12-30	2	2	0	0
"Potlatch"	2021-12-31	0	0	3	0
"Potlatch"	2022-01-01	0	0	0	0
"Potlatch"	2022-01-02	0	0	0	0
"Potlatch"	2022-01-03	1	0	4	0
"Potlatch"	2022-01-04	0	0	6	0
"Potlatch"	2022-01-05	1	0	1	0
"Potlatch"	2022-01-06	0	2	1	0
"Potlatch"	2022-01-07	2	0	1	0
"Potlatch"	2022-01-08	0	0	0	0
"Potlatch"	2022-01-09	0	1	0	0
"Potlatch"	2022-01-10	0	0	4	0
"Potlatch"	2022-01-11	1	1	6	0
"Potlatch"	2022-01-12	0	0	0	0
"Potlatch"	2022-01-13	1	1	0	0
"Potlatch"	2022-01-14	0	0	3	0
"Potlatch"	2022-01-15	0	0	1	0
"Potlatch"	2022-01-16	0	0	0	0
"Potlatch"	2022-01-17	0	1	2	0
"Potlatch"	2022-01-18	0	1	6	0
"Potlatch"	2022-01-19	0	0	1	0
"Potlatch"	2022-01-20	2	1	0	0
"Potlatch"	2022-01-21	0	0	2	0
"Potlatch"	2022-01-22	0	0	0	0
"Potlatch"	2022-01-23	0	0	0	0
"Potlatch"	2022-01-24	1	1	5	0
"Potlatch"	2022-01-25	0	1	6	0
"Potlatch"	2022-01-26	0	0	0	0
"Potlatch"	2022-01-27	0	1	0	0
"Potlatch"	2022-01-28	2	0	0	0
"Potlatch"	2022-01-29	1	1	1	1
"Potlatch"	2022-01-30	0	0	0	0
"Potlatch"	2022-01-31	1	0	0	0
"Potlatch"	2022-02-01	4	0	0	1
"Potlatch"	2022-02-02	0	1	0	0
"Potlatch"	2022-02-03	2	1	1	0
"Potlatch"	2022-02-04	0	1	0	0
"Potlatch"	2022-02-05	0	0	1	0
"Potlatch"	2022-02-06	0	0	0	0
"Potlatch"	2022-02-07	2	0	3	0
"Potlatch"	2022-02-08	0	0	1	0
"Potlatch"	2022-02-09	0	0	3	0
"Potlatch"	2022-02-10	1	0	0	0
"Potlatch"	2022-02-11	0	0	0	1
"Potlatch"	2022-02-12	0	0	0	0
"Potlatch"	2022-02-13	0	0	0	0
"Potlatch"	2022-02-14	0	0	2	0
"Potlatch"	2022-02-15	1	0	0	1
"Potlatch"	2022-02-16	0	0	1	0
"Potlatch"	2022-02-17	0	1	0	0
"Potlatch"	2022-02-18	0	0	0	0
"Potlatch"	2022-02-19	0	1	0	0
"Potlatch"	2022-02-20	0	0	0	0
"Potlatch"	2022-02-21	0	2	1	0
"Potlatch"	2022-02-22	1	2	1	0
"Potlatch"	2022-02-23	0	2	1	0
"Potlatch"	2022-02-24	0	1	0	1
"Potlatch"	2022-02-25	0	0	0	0
"Potlatch"	2022-02-26	0	0	0	0
"Potlatch"	2022-02-27	0	0	0	0
"Potlatch"	2022-02-28	1	1	0	0
"Potlatch"	2022-03-01	1	0	3	0
"Potlatch"	2022-03-02	0	0	0	0
"Potlatch"	2022-03-03	0	1	0	0
"Potlatch"	2022-03-04	1	0	0	0
"Potlatch"	2022-03-05	0	0	1	0
"Potlatch"	2022-03-06	0	0	0	0
"Potlatch"	2022-03-07	0	0	0	0
"Potlatch"	2022-03-08	0	1	2	0
"Potlatch"	2022-03-09	0	0	0	0
"Potlatch"	2022-03-10	0	0	0	0
"Potlatch"	2022-03-11	0	0	2	0
"Potlatch"	2022-03-12	0	0	0	0
"Potlatch"	2022-03-13	0	0	0	0
"Potlatch"	2022-03-14	0	0	0	0
"Potlatch"	2022-03-15	0	0	0	0
"Potlatch"	2022-03-16	0	0	0	0
"Potlatch"	2022-03-17	0	0	0	0
"Potlatch"	2022-03-18	0	0	0	0
"Potlatch"	2022-03-19	0	0	0	0
"Potlatch"	2022-03-20	0	0	0	0
"Potlatch"	2022-03-21	1	0	0	0
"Potlatch"	2022-03-22	0	0	2	0
"Potlatch"	2022-03-23	0	0	0	0
"Potlatch"	2022-03-24	0	0	0	0
"Potlatch"	2022-03-25	0	0	0	0
"Potlatch"	2022-03-26	0	0	0	0
"Potlatch"	2022-03-27	0	0	0	0
"Potlatch"	2022-03-28	0	1	0	0
"Potlatch"	2022-03-29	1	1	2	0
"Potlatch"	2022-03-30	0	0	0	1
"Potlatch"	2022-03-31	0	0	1	0
"Potlatch"	2022-04-01	0	0	0	2
"Potlatch"	2022-04-02	0	0	0	2
"Potlatch"	2022-04-03	0	0	0	0
"Potlatch"	2022-04-04	0	1	1	1
"Potlatch"	2022-04-05	0	0	0	12
"Potlatch"	2022-04-06	0	0	0	0
"Potlatch"	2022-04-07	0	0	0	1
"Potlatch"	2022-04-08	0	0	0	1
"Potlatch"	2022-04-09	0	0	0	0
"Potlatch"	2022-04-10	0	0	0	0
"Potlatch"	2022-04-11	0	1	0	4
"Potlatch"	2022-04-12	0	0	1	10
"Potlatch"	2022-04-13	0	0	0	2
"Potlatch"	2022-04-14	0	0	0	0
"Potlatch"	2022-04-15	0	0	0	1
"Potlatch"	2022-04-16	0	0	0	0
"Potlatch"	2022-04-17	0	0	0	0
"Potlatch"	2022-04-18	0	0	0	3
"Potlatch"	2022-04-19	0	0	0	4
"Potlatch"	2022-04-20	0	0	0	0
"Potlatch"	2022-04-21	0	0	0	0
"Potlatch"	2022-04-22	0	0	0	0
"Potlatch"	2022-04-23	1	0	0	0
"Potlatch"	2022-04-24	0	0	0	0
"Potlatch"	2022-04-25	0	0	0	4
"Potlatch"	2022-04-26	0	0	3	5
"Potlatch"	2022-04-27	0	0	0	0
"Potlatch"	2022-04-28	0	0	0	0
"Potlatch"	2022-04-29	0	0	0	0
"Potlatch"	2022-04-30	0	0	0	0
"Potlatch"	2022-05-01	0	0	0	0
"Potlatch"	2022-05-02	0	0	0	2
"Potlatch"	2022-05-03	0	0	1	3
"Potlatch"	2022-05-04	0	0	0	0
"Potlatch"	2022-05-05	0	0	0	0
"Potlatch"	2022-05-06	0	0	0	3
"Potlatch"	2022-05-07	0	0	0	0
"Potlatch"	2022-05-08	0	0	0	0
"Potlatch"	2022-05-09	0	0	0	2
"Potlatch"	2022-05-10	0	0	0	4
"Potlatch"	2022-05-11	0	0	0	0
"Potlatch"	2022-05-12	0	0	0	2
"Potlatch"	2022-05-13	0	0	0	0
"Potlatch"	2022-05-14	0	0	0	0
"Potlatch"	2022-05-15	0	0	0	0
"Potlatch"	2022-05-16	0	0	0	7
"Potlatch"	2022-05-17	0	0	0	4
"Potlatch"	2022-05-18	0	0	0	0
"Potlatch"	2022-05-19	0	0	0	1
"Potlatch"	2022-05-20	0	0	0	2
"Potlatch"	2022-05-21	0	0	0	0
"Potlatch"	2022-05-22	0	0	0	0
"Potlatch"	2022-05-23	0	0	3	2
"Potlatch"	2022-05-24	0	0	1	0
"Potlatch"	2022-05-25	0	0	0	0
"Potlatch"	2022-05-26	0	0	0	0
"Potlatch"	2022-05-27	0	1	0	2
"Potlatch"	2022-05-28	0	0	0	1
"Potlatch"	2022-05-29	0	0	0	0
"Potlatch"	2022-05-30	0	0	0	0
"Potlatch"	2022-05-31	0	0	0	8
"Potlatch"	2022-06-01	0	0	0	0
"Potlatch"	2022-06-02	0	0	0	0
"Potlatch"	2022-06-03	0	0	1	0
"Potlatch"	2022-06-04	0	0	0	0
"Potlatch"	2022-06-05	0	0	0	0
"Potlatch"	2022-06-06	0	0	1	0
"Potlatch"	2022-06-07	0	1	0	0
"Potlatch"	2022-06-08	0	0	1	0
"Potlatch"	2022-06-09	0	0	0	0
"Potlatch"	2022-06-10	1	0	0	2
"Potlatch"	2022-06-11	0	0	0	0
"Potlatch"	2022-06-12	0	0	0	0
"Potlatch"	2022-06-13	0	0	0	3
"Potlatch"	2022-06-14	0	0	0	1
"Potlatch"	2022-06-15	0	0	0	0
"Potlatch"	2022-06-16	0	0	0	0
"Potlatch"	2022-06-17	0	0	0	0
"Potlatch"	2022-06-18	0	0	0	0
"Potlatch"	2022-06-19	0	0	0	0
"Potlatch"	2022-06-20	0	0	1	0
"Potlatch"	2022-06-21	0	0	0	4
"Potlatch"	2022-06-22	2	0	0	0
"Potlatch"	2022-06-23	0	0	0	1
"Potlatch"	2022-06-24	0	0	0	0
"Potlatch"	2022-06-25	1	0	0	0
"Potlatch"	2022-06-26	0	0	0	0
"Potlatch"	2022-06-27	0	0	1	3
"Potlatch"	2022-06-28	0	0	0	1
"Potlatch"	2022-06-29	0	0	0	0
"Potlatch"	2022-06-30	0	0	0	0
"Potlatch"	2022-07-01	0	0	0	0
"Potlatch"	2022-07-02	0	0	0	0
"Potlatch"	2022-07-03	0	0	0	0
"Potlatch"	2022-07-04	0	0	0	0
"Potlatch"	2022-07-05	0	0	0	3
"Potlatch"	2022-07-06	0	0	0	0
"Potlatch"	2022-07-07	0	0	0	0
"Potlatch"	2022-07-08	0	0	0	0
"Potlatch"	2022-07-09	0	0	0	0
"Potlatch"	2022-07-10	0	0	0	0
"Potlatch"	2022-07-11	0	0	0	0
"Potlatch"	2022-07-12	0	0	0	2
"Potlatch"	2022-07-13	0	2	0	2
"Potlatch"	2022-07-14	0	0	0	0
"Potlatch"	2022-07-15	0	0	0	1
"Potlatch"	2022-07-16	0	0	0	0
"Potlatch"	2022-07-17	0	0	0	0
"Potlatch"	2022-07-18	0	0	0	0
"Potlatch"	2022-07-19	0	2	0	3
"Potlatch"	2022-07-20	0	0	0	0
"Potlatch"	2022-07-21	0	0	0	0
"Potlatch"	2022-07-22	0	0	0	4
"Potlatch"	2022-07-23	0	0	0	0
"Potlatch"	2022-07-24	0	0	0	0
"Potlatch"	2022-07-25	0	0	1	0
"Potlatch"	2022-07-26	0	0	0	1
"Potlatch"	2022-07-27	0	0	0	0
"Potlatch"	2022-07-28	0	0	0	0
"Potlatch"	2022-07-29	0	0	0	1
"Potlatch"	2022-07-30	0	0	0	0
"Potlatch"	2022-07-31	0	0	0	0
"Potlatch"	2022-08-01	0	0	0	0
"Potlatch"	2022-08-02	0	0	1	2
"Potlatch"	2022-08-03	0	0	0	1
"Potlatch"	2022-08-04	0	0	0	0
"Potlatch"	2022-08-05	0	0	0	0
"Potlatch"	2022-08-06	0	0	0	0
"Potlatch"	2022-08-07	0	0	0	0
"Potlatch"	2022-08-08	0	0	0	0
"Potlatch"	2022-08-09	0	0	0	0
"Potlatch"	2022-08-10	0	0	0	0
"Potlatch"	2022-08-11	0	0	0	0
"Potlatch"	2022-08-12	0	0	0	0
"Potlatch"	2022-08-13	0	0	0	0
"Potlatch"	2022-08-14	0	0	0	0
"Potlatch"	2022-08-15	0	0	0	0
"Potlatch"	2022-08-16	0	0	0	0
"Potlatch"	2022-08-17	0	0	0	0
"Potlatch"	2022-08-18	0	0	0	0
"Potlatch"	2022-08-19	0	0	0	1
"Potlatch"	2022-08-20	1	0	1	1
"Potlatch"	2022-08-21	0	0	0	0
"Potlatch"	2022-08-22	0	0	0	0
"Potlatch"	2022-08-23	0	0	0	1
"Potlatch"	2022-08-24	0	0	0	0
"Potlatch"	2022-08-25	0	0	0	0
"Potlatch"	2022-08-26	0	0	0	0
"Potlatch"	2022-08-27	0	0	0	0
"Potlatch"	2022-08-28	0	0	0	0
"Potlatch"	2022-08-29	0	0	0	0
"Potlatch"	2022-08-30	0	0	0	1
"Potlatch"	2022-08-31	0	0	0	0
"Potlatch"	2022-09-01	0	0	0	0
"Potlatch"	2022-09-02	0	0	0	0
"Potlatch"	2022-09-03	2	0	0	0
"Potlatch"	2022-09-04	0	0	0	0
"Potlatch"	2022-09-05	0	0	0	0
"Potlatch"	2022-09-06	0	0	0	0
"Potlatch"	2022-09-07	0	0	0	0
"Potlatch"	2022-09-08	0	0	0	0
"Potlatch"	2022-09-09	0	0	0	0
"Potlatch"	2022-09-10	0	0	0	0
"Potlatch"	2022-09-11	0	0	0	0
"Potlatch"	2022-09-12	0	0	0	0
"Potlatch"	2022-09-13	1	0	1	6
"Potlatch"	2022-09-14	0	0	0	0
"Potlatch"	2022-09-15	0	0	0	3
"Potlatch"	2022-09-16	0	0	0	9
"Potlatch"	2022-09-17	0	0	0	0
"Potlatch"	2022-09-18	0	0	0	0
"Potlatch"	2022-09-19	0	0	0	0
"Potlatch"	2022-09-20	1	0	1	12
"Potlatch"	2022-09-21	0	0	0	5
"Potlatch"	2022-09-22	0	0	0	4
"Potlatch"	2022-09-23	0	0	1	5
"Potlatch"	2022-09-24	0	0	0	1
"Potlatch"	2022-09-25	0	0	0	0
"Potlatch"	2022-09-26	0	2	0	0
"Potlatch"	2022-09-27	0	0	0	6
"Potlatch"	2022-09-28	0	0	1	3
"Potlatch"	2022-09-29	0	0	0	4
"Potlatch"	2022-09-30	0	0	0	4
"Potlatch"	2022-10-01	0	0	0	0
"Potlatch"	2022-10-02	0	0	0	0
"Potlatch"	2022-10-03	1	0	0	0
