"location"	"County"	"sample_collect_date"	"DoseNumber"	"Number_of_Vaccines"	"StandardizedVaccines"	"labels"
"Moscow"	"Latah"	2022-10-10	4	54	0.201952204644901	"2nd Booster"
"Moscow"	"Latah"	2022-10-11	4	37	0.138374658738173	"2nd Booster"
"Moscow"	"Latah"	2022-10-12	4	59	0.220651482852762	"2nd Booster"
"Moscow"	"Latah"	2022-10-13	4	62	0.231871049777479	"2nd Booster"
"Moscow"	"Latah"	2022-10-14	4	80	0.299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-10-15	4	44	0.164553648229178	"2nd Booster"
"Moscow"	"Latah"	2022-10-16	4	21	0.0785369684730169	"2nd Booster"
"Moscow"	"Latah"	2022-10-17	4	33	0.123415236171884	"2nd Booster"
"Moscow"	"Latah"	2022-10-18	4	65	0.243090616702195	"2nd Booster"
"Moscow"	"Latah"	2022-10-19	4	37	0.138374658738173	"2nd Booster"
"Moscow"	"Latah"	2022-10-20	4	41	0.153334081304462	"2nd Booster"
"Moscow"	"Latah"	2022-10-21	4	65	0.243090616702195	"2nd Booster"
"Moscow"	"Latah"	2022-10-22	4	41	0.153334081304462	"2nd Booster"
"Moscow"	"Latah"	2022-10-23	4	20	0.0747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-10-24	4	34	0.127155091813456	"2nd Booster"
"Moscow"	"Latah"	2022-10-25	4	31	0.115935524888739	"2nd Booster"
"Moscow"	"Latah"	2022-10-26	4	52	0.194472493361756	"2nd Booster"
"Moscow"	"Latah"	2022-10-27	4	68	0.254310183626912	"2nd Booster"
"Moscow"	"Latah"	2022-10-28	4	61	0.228131194135906	"2nd Booster"
"Moscow"	"Latah"	2022-10-29	4	25	0.0934963910393059	"2nd Booster"
"Moscow"	"Latah"	2022-10-30	4	14	0.0523579789820113	"2nd Booster"
"Moscow"	"Latah"	2022-10-31	4	42	0.157073936946034	"2nd Booster"
"Moscow"	"Latah"	2022-11-01	4	37	0.138374658738173	"2nd Booster"
"Moscow"	"Latah"	2022-11-02	4	35	0.130894947455028	"2nd Booster"
"Moscow"	"Latah"	2022-11-03	4	45	0.168293503870751	"2nd Booster"
"Moscow"	"Latah"	2022-11-04	4	65	0.243090616702195	"2nd Booster"
"Moscow"	"Latah"	2022-11-05	4	23	0.0860166797561614	"2nd Booster"
"Moscow"	"Latah"	2022-11-06	4	9	0.0336587007741501	"2nd Booster"
"Moscow"	"Latah"	2022-11-07	4	29	0.108455813605595	"2nd Booster"
"Moscow"	"Latah"	2022-11-08	4	19	0.0710572571898725	"2nd Booster"
"Moscow"	"Latah"	2022-11-09	4	33	0.123415236171884	"2nd Booster"
"Moscow"	"Latah"	2022-11-10	4	35	0.130894947455028	"2nd Booster"
"Moscow"	"Latah"	2022-11-11	4	37	0.138374658738173	"2nd Booster"
"Moscow"	"Latah"	2022-11-12	4	17	0.063577545906728	"2nd Booster"
"Moscow"	"Latah"	2022-11-13	4	11	0.0411384120572946	"2nd Booster"
"Moscow"	"Latah"	2022-11-14	4	26	0.0972362466808781	"2nd Booster"
"Moscow"	"Latah"	2022-11-15	4	20	0.0747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-11-16	4	20	0.0747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-11-17	4	29	0.108455813605595	"2nd Booster"
"Moscow"	"Latah"	2022-11-18	4	27	0.10097610232245	"2nd Booster"
"Moscow"	"Latah"	2022-11-19	4	15	0.0560978346235835	"2nd Booster"
"Moscow"	"Latah"	2022-11-20	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-11-21	4	28	0.104715957964023	"2nd Booster"
"Moscow"	"Latah"	2022-11-22	4	28	0.104715957964023	"2nd Booster"
"Moscow"	"Latah"	2022-11-23	4	17	0.063577545906728	"2nd Booster"
"Moscow"	"Latah"	2022-11-25	4	29	0.108455813605595	"2nd Booster"
"Moscow"	"Latah"	2022-11-26	4	9	0.0336587007741501	"2nd Booster"
"Moscow"	"Latah"	2022-11-27	4	4	0.0149594225662889	"2nd Booster"
"Moscow"	"Latah"	2022-11-28	4	12	0.0448782676988668	"2nd Booster"
"Moscow"	"Latah"	2022-11-29	4	18	0.0673174015483002	"2nd Booster"
"Moscow"	"Latah"	2022-11-30	4	11	0.0411384120572946	"2nd Booster"
"Moscow"	"Latah"	2022-12-01	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-12-02	4	15	0.0560978346235835	"2nd Booster"
"Moscow"	"Latah"	2022-12-03	4	11	0.0411384120572946	"2nd Booster"
"Moscow"	"Latah"	2022-12-04	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-12-05	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2022-12-06	4	18	0.0673174015483002	"2nd Booster"
"Moscow"	"Latah"	2022-12-07	4	19	0.0710572571898725	"2nd Booster"
"Moscow"	"Latah"	2022-12-08	4	13	0.0486181233404391	"2nd Booster"
"Moscow"	"Latah"	2022-12-09	4	29	0.108455813605595	"2nd Booster"
"Moscow"	"Latah"	2022-12-10	4	18	0.0673174015483002	"2nd Booster"
"Moscow"	"Latah"	2022-12-11	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-12-12	4	15	0.0560978346235835	"2nd Booster"
"Moscow"	"Latah"	2022-12-13	4	19	0.0710572571898725	"2nd Booster"
"Moscow"	"Latah"	2022-12-14	4	11	0.0411384120572946	"2nd Booster"
"Moscow"	"Latah"	2022-12-15	4	13	0.0486181233404391	"2nd Booster"
"Moscow"	"Latah"	2022-12-16	4	24	0.0897565353977336	"2nd Booster"
"Moscow"	"Latah"	2022-12-17	4	21	0.0785369684730169	"2nd Booster"
"Moscow"	"Latah"	2022-12-18	4	2	0.00747971128314447	"2nd Booster"
"Moscow"	"Latah"	2022-12-19	4	12	0.0448782676988668	"2nd Booster"
"Moscow"	"Latah"	2022-12-20	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-12-21	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2022-12-22	4	11	0.0411384120572946	"2nd Booster"
"Moscow"	"Latah"	2022-12-23	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-12-26	4	3	0.0112195669247167	"2nd Booster"
"Moscow"	"Latah"	2022-12-27	4	7	0.0261789894910056	"2nd Booster"
"Moscow"	"Latah"	2022-12-28	4	14	0.0523579789820113	"2nd Booster"
"Moscow"	"Latah"	2022-12-29	4	13	0.0486181233404391	"2nd Booster"
"Moscow"	"Latah"	2022-12-30	4	5	0.0186992782078612	"2nd Booster"
"Moscow"	"Latah"	2022-12-31	4	6	0.0224391338494334	"2nd Booster"
"Moscow"	"Latah"	2023-01-02	4	8	0.0299188451325779	"2nd Booster"
"Moscow"	"Latah"	2023-01-03	4	7	0.0261789894910056	"2nd Booster"
"Moscow"	"Latah"	2023-01-04	4	4	0.0149594225662889	"2nd Booster"
"Potlatch"	"Latah"	2022-01-29	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-02-01	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-02-11	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-02-15	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-02-24	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-03-30	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-04-01	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-04-02	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-04-04	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-04-05	4	12	0.567375886524823	"2nd Booster"
"Potlatch"	"Latah"	2022-04-07	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-04-08	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-04-11	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-04-12	4	10	0.472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-04-13	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-04-15	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-04-18	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-04-19	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-04-25	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-04-26	4	5	0.236406619385343	"2nd Booster"
"Potlatch"	"Latah"	2022-05-02	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-05-03	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-05-06	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-05-09	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-05-10	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-05-12	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-05-16	4	7	0.33096926713948	"2nd Booster"
"Potlatch"	"Latah"	2022-05-17	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-05-19	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-05-20	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-05-23	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-05-27	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-05-28	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-05-31	4	8	0.378250591016548	"2nd Booster"
"Potlatch"	"Latah"	2022-06-10	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-06-13	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-06-14	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-06-21	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-06-23	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-06-27	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-06-28	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-07-05	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-07-12	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-07-13	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-07-15	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-07-19	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-07-22	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-07-26	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-07-29	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-08-02	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-08-03	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-08-19	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-08-20	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-08-23	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-08-30	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-09-13	4	6	0.283687943262411	"2nd Booster"
"Potlatch"	"Latah"	2022-09-15	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-09-16	4	9	0.425531914893617	"2nd Booster"
"Potlatch"	"Latah"	2022-09-20	4	12	0.567375886524823	"2nd Booster"
"Potlatch"	"Latah"	2022-09-21	4	5	0.236406619385343	"2nd Booster"
"Potlatch"	"Latah"	2022-09-22	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-09-23	4	5	0.236406619385343	"2nd Booster"
"Potlatch"	"Latah"	2022-09-24	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-09-27	4	6	0.283687943262411	"2nd Booster"
"Potlatch"	"Latah"	2022-09-28	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-09-29	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-09-30	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-10-04	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-10-05	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-10-06	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-10-11	4	8	0.378250591016548	"2nd Booster"
"Potlatch"	"Latah"	2022-10-12	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-10-13	4	5	0.236406619385343	"2nd Booster"
"Potlatch"	"Latah"	2022-10-14	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-10-16	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-10-17	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-10-18	4	5	0.236406619385343	"2nd Booster"
"Potlatch"	"Latah"	2022-10-19	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-10-20	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-10-21	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-10-25	4	9	0.425531914893617	"2nd Booster"
"Potlatch"	"Latah"	2022-10-26	4	7	0.33096926713948	"2nd Booster"
"Potlatch"	"Latah"	2022-10-27	4	6	0.283687943262411	"2nd Booster"
"Potlatch"	"Latah"	2022-10-28	4	5	0.236406619385343	"2nd Booster"
"Potlatch"	"Latah"	2022-10-29	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-11-01	4	4	0.189125295508274	"2nd Booster"
"Potlatch"	"Latah"	2022-11-02	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-11-03	4	5	0.236406619385343	"2nd Booster"
"Potlatch"	"Latah"	2022-11-04	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-11-07	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-11-08	4	5	0.236406619385343	"2nd Booster"
"Potlatch"	"Latah"	2022-11-09	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-11-10	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-11-12	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-11-14	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-11-15	4	3	0.141843971631206	"2nd Booster"
"Potlatch"	"Latah"	2022-11-16	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-11-17	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-11-18	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-11-21	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-11-22	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-11-26	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-11-29	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-12-02	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-12-07	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-12-08	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-12-09	4	6	0.283687943262411	"2nd Booster"
"Potlatch"	"Latah"	2022-12-13	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-12-15	4	2	0.0945626477541371	"2nd Booster"
"Potlatch"	"Latah"	2022-12-16	4	5	0.236406619385343	"2nd Booster"
"Potlatch"	"Latah"	2022-12-20	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-12-22	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2022-12-30	4	1	0.0472813238770686	"2nd Booster"
"Potlatch"	"Latah"	2023-01-04	4	2	0.0945626477541371	"2nd Booster"
"Troy"	"Latah"	2021-11-03	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2021-12-01	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2021-12-14	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-03-31	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-04-01	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-04-02	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-04-06	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-04-07	4	6	0.297766749379653	"2nd Booster"
"Troy"	"Latah"	2022-04-08	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-04-09	4	5	0.248138957816377	"2nd Booster"
"Troy"	"Latah"	2022-04-11	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-04-12	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-04-13	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-04-14	4	5	0.248138957816377	"2nd Booster"
"Troy"	"Latah"	2022-04-15	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-04-18	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-04-19	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-04-21	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-04-22	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-04-25	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-04-26	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-04-29	4	9	0.446650124069479	"2nd Booster"
"Troy"	"Latah"	2022-04-30	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-05-02	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-05-03	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-05-04	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-05-05	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-05-06	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-05-08	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-05-10	4	5	0.248138957816377	"2nd Booster"
"Troy"	"Latah"	2022-05-11	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-05-12	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-05-13	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-05-14	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-05-17	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-05-18	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-05-19	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-05-20	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-05-22	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-05-23	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-05-25	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-05-26	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-05-27	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-05-30	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-05-31	4	5	0.248138957816377	"2nd Booster"
"Troy"	"Latah"	2022-06-01	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-06-02	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-06-03	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-06-08	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-06-11	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-06-13	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-06-16	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-06-17	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-06-18	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-06-21	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-06-22	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-06-28	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-06-29	4	5	0.248138957816377	"2nd Booster"
"Troy"	"Latah"	2022-07-05	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-07-06	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-07-08	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-07-11	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-07-12	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-07-14	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-07-15	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-07-20	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-07-21	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-07-22	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-07-23	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-07-27	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-08-15	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-08-16	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-08-18	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-08-19	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-08-20	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-08-26	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-09-01	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-09-07	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-09-09	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-09-10	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-09-13	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-09-14	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-09-15	4	8	0.397022332506204	"2nd Booster"
"Troy"	"Latah"	2022-09-16	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-09-17	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-09-19	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-09-20	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-09-21	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-09-22	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-09-23	4	5	0.248138957816377	"2nd Booster"
"Troy"	"Latah"	2022-09-24	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-09-25	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-09-26	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-09-27	4	8	0.397022332506204	"2nd Booster"
"Troy"	"Latah"	2022-09-28	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-09-29	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-09-30	4	6	0.297766749379653	"2nd Booster"
"Troy"	"Latah"	2022-10-01	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-10-03	4	7	0.347394540942928	"2nd Booster"
"Troy"	"Latah"	2022-10-04	4	6	0.297766749379653	"2nd Booster"
"Troy"	"Latah"	2022-10-05	4	7	0.347394540942928	"2nd Booster"
"Troy"	"Latah"	2022-10-06	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-10-07	4	11	0.54590570719603	"2nd Booster"
"Troy"	"Latah"	2022-10-08	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-10-10	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-10-11	4	9	0.446650124069479	"2nd Booster"
"Troy"	"Latah"	2022-10-12	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-10-13	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-10-14	4	7	0.347394540942928	"2nd Booster"
"Troy"	"Latah"	2022-10-17	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-10-18	4	6	0.297766749379653	"2nd Booster"
"Troy"	"Latah"	2022-10-19	4	5	0.248138957816377	"2nd Booster"
"Troy"	"Latah"	2022-10-20	4	12	0.595533498759305	"2nd Booster"
"Troy"	"Latah"	2022-10-21	4	6	0.297766749379653	"2nd Booster"
"Troy"	"Latah"	2022-10-22	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-10-23	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-10-24	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-10-25	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-10-26	4	7	0.347394540942928	"2nd Booster"
"Troy"	"Latah"	2022-10-27	4	6	0.297766749379653	"2nd Booster"
"Troy"	"Latah"	2022-10-28	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-10-29	4	6	0.297766749379653	"2nd Booster"
"Troy"	"Latah"	2022-10-31	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-11-01	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-11-02	4	5	0.248138957816377	"2nd Booster"
"Troy"	"Latah"	2022-11-03	4	7	0.347394540942928	"2nd Booster"
"Troy"	"Latah"	2022-11-04	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-11-07	4	7	0.347394540942928	"2nd Booster"
"Troy"	"Latah"	2022-11-08	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-11-09	4	4	0.198511166253102	"2nd Booster"
"Troy"	"Latah"	2022-11-10	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-11-12	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-11-14	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-11-15	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-11-16	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-11-17	4	1	0.0496277915632754	"2nd Booster"
"Troy"	"Latah"	2022-11-18	4	3	0.148883374689826	"2nd Booster"
"Troy"	"Latah"	2022-11-22	4	2	0.0992555831265509	"2nd Booster"
"Troy"	"Latah"	2022-11-23	4	3	0.148883374689826	"2nd Booster"
